From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2022-08-31,20.616190476190475,62.25,2.3291304347826087,2.752173913043478,5.329130434782609,1.9704347826086956,40.67913043478261,0.28652173913043477,10.353913043478261,0.45869565217391306,,0.5717391304347826,0.42913043478260876,,,,,,,,0.0
2022-09-01,19.422608695652176,49.28826086956522,10.787083333333333,2.733333333333333,16.535,4.067916666666667,40.981249999999996,0.29,10.78375,0.4579166666666667,,0.5666666666666667,0.4254166666666666,,,,,,,,0.0
2022-09-02,14.830416666666666,51.559583333333336,2.06875,2.7920833333333337,5.153333333333333,1.9908333333333335,40.29291666666666,0.29041666666666666,10.115,0.46375000000000005,,0.5808333333333333,0.4370833333333333,,,,,,,,0.0
2022-09-03,21.299166666666668,56.21125,2.07375,2.7120833333333336,5.084583333333334,2.0370833333333334,41.239583333333336,0.28958333333333336,13.155833333333334,0.46416666666666667,,0.57875,0.43249999999999994,,,,,,,,0.0
2022-09-04,16.64125,50.942083333333336,2.0716666666666668,2.7691666666666666,5.124583333333333,2.01125,43.41166666666666,0.2804166666666667,11.902916666666668,0.445,,0.5575,0.41875,,,,,,,,0.0
2022-09-05,18.920833333333334,45.01333333333333,2.0545833333333334,2.7525,5.077916666666667,2.044166666666667,42.348333333333336,0.32375000000000004,12.032083333333333,0.5158333333333334,,0.6475000000000001,0.4870833333333333,,,,,,,,0.0
2022-09-06,14.72875,56.39727272727273,2.127083333333333,2.6325,5.087916666666667,2.004583333333333,113.8875,0.28833333333333333,11.47875,0.46374999999999994,,0.5795833333333333,0.43583333333333335,,,,,,,,0.0
2022-09-07,15.44909090909091,54.71727272727273,6.4695833333333335,2.6525,10.036666666666667,1.9725,190.23041666666666,0.28250000000000003,9.482083333333334,0.4495833333333333,,0.5641666666666667,0.42083333333333334,,,,,,,,0.0
2022-09-08,17.920454545454547,47.91909090909091,2.1495454545454544,2.7054545454545456,5.183181818181819,2.022272727272727,196.96923076923076,0.3277272727272727,10.280909090909091,0.5245454545454545,,0.6559090909090909,0.4913636363636364,,,,,,,,0.0
2022-09-09,22.875454545454545,59.42909090909091,8.782083333333334,2.739130434782609,13.290416666666665,1.9958333333333333,197.596875,0.32958333333333334,10.562916666666666,0.5308333333333334,,0.6558333333333334,0.4920833333333334,,,,,,,,0.0
2022-09-10,20.449565217391307,49.30173913043478,5.711666666666666,2.7608333333333337,9.655,3.138333333333333,198.51333333333332,0.33083333333333337,11.174999999999999,0.5258333333333333,,0.6583333333333333,0.49500000000000005,,,,,,,,0.0
2022-09-11,10.33625,34.36833333333333,2.12375,2.7920833333333337,5.227916666666666,2.0145833333333334,197.335,0.29375,10.2875,0.4695833333333333,,0.5870833333333333,0.44083333333333335,,,,,,,,0.0
2022-09-12,11.454545454545455,38.9775,8.6,2.733333333333333,13.442916666666667,4.576666666666666,197.23526315789476,0.3,9.97125,0.48,,0.6,0.4504166666666667,,,,,,,,0.0
2022-09-13,,,,,,,,,,,,,,,,,,,,,
