From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),AT (degree C),RF (mm)
2022-12-07,66.125,134.4375,60.129999999999995,43.14333333333334,16.912499999999998,9.668333333333333,1.2933333333333332,43.4725,0.08166666666666667,0.6216666666666667,0.295,30.55333333333333,40.958333333333336,1.7774999999999999,84.70833333333333,87.97916666666667,25.17,0.0
2022-12-08,89.4925,153.375,56.08272727272727,46.17272727272727,24.31,6.548181818181818,1.8608333333333331,29.52125,0.1525,0.6308333333333334,0.1691666666666667,31.176363636363636,56.229166666666664,1.4649999999999999,102.97916666666667,87.14583333333333,22.343333333333334,0.0
2022-12-09,37.29833333333333,100.47916666666667,46.70166666666666,28.276666666666667,17.50916666666667,9.493333333333334,1.0574999999999999,45.04416666666666,0.06583333333333334,0.5116666666666667,0.20111111111111113,30.715833333333332,37.083333333333336,2.3183333333333334,73.95833333333333,94.8125,25.616666666666664,0.0
2022-12-10,84.11083333333333,143.25,42.98374999999999,26.545416666666668,27.645833333333332,10.573333333333332,1.2366666666666666,54.062083333333334,0.09583333333333334,0.42041666666666666,0.1555,30.618750000000002,50.885416666666664,2.0408333333333335,75.5625,86.5625,24.11208333333333,0.0
2022-12-11,81.51375,138.44791666666666,34.96958333333333,22.161666666666665,33.314166666666665,10.582916666666668,1.16,51.5725,0.09750000000000002,0.34625,0.089,30.58125,57.302083333333336,2.21625,77.21875,81.69791666666667,25.06458333333333,0.0
2022-12-12,74.78791666666667,127.34375,30.974166666666665,19.80375,32.84625,12.674583333333333,1.0983333333333334,50.0975,0.09333333333333334,0.3345833333333333,0.08666666666666667,30.617500000000003,58.197916666666664,2.2516666666666665,81.5625,65.14583333333333,26.24291666666667,0.0
2022-12-13,58.166666666666664,100.58333333333333,31.062083333333334,19.979583333333334,30.953333333333333,7.647083333333334,0.9354166666666667,34.115833333333335,0.08041666666666668,0.3016666666666667,0.06615384615384615,30.42375,70.65625,2.3979166666666667,70.23958333333333,21.15625,24.265416666666667,0.004166666666666667
2022-12-14,43.38916666666666,94.00708333333334,29.700416666666666,17.910833333333333,27.535416666666666,8.678695652173912,0.9069565217391304,34.14125,0.06166666666666667,0.31416666666666665,0.10375000000000001,30.167083333333334,59.479166666666664,2.0316666666666667,76.4375,66.76041666666667,24.256249999999998,0.02291666666666667
2022-12-15,57.885416666666664,131.83666666666667,34.7125,20.957916666666666,34.39625,14.068750000000001,1.21625,44.73708333333334,0.06166666666666667,0.41,0.19833333333333333,29.549583333333334,60.552083333333336,1.59875,100.29166666666667,76.9375,25.1425,0.0
2022-12-16,53.395833333333336,125.78125,30.871666666666666,18.185416666666665,35.736666666666665,16.15125,1.0370833333333334,50.58833333333334,0.06666666666666667,0.36541666666666667,0.135,29.740416666666665,61.541666666666664,1.4670833333333333,127.04166666666667,84.0,25.792083333333334,0.0
2022-12-17,48.229166666666664,116.61458333333333,33.15,19.5675,32.70333333333333,12.011666666666665,1.0508333333333333,52.882083333333334,0.04666666666666667,0.37875,0.11583333333333334,29.691666666666666,60.895833333333336,1.5470833333333334,127.88541666666667,89.5625,25.883333333333336,0.0
2022-12-18,47.229166666666664,124.3125,31.41916666666667,18.607499999999998,25.106666666666666,15.574583333333335,0.9045833333333334,60.89458333333334,0.04916666666666667,0.30916666666666665,0.05857142857142857,29.52416666666667,51.541666666666664,1.5216666666666665,93.26041666666667,92.57291666666667,24.969583333333333,0.0
2022-12-19,68.27083333333333,174.69791666666666,48.72958333333333,36.543749999999996,29.713333333333335,9.944166666666666,1.4878260869565216,46.55227272727273,0.07541666666666667,0.42083333333333334,0.11666666666666667,29.78833333333333,55.864583333333336,1.3445833333333332,137.38541666666666,93.08333333333333,24.241666666666664,0.0
2022-12-20,76.4375,190.34375,43.63166666666667,34.555,34.766666666666666,6.434583333333333,1.4345833333333333,59.23777777777778,0.09958333333333334,0.4995833333333333,0.06529411764705884,29.689999999999998,55.354166666666664,1.3187499999999999,140.1875,90.26041666666667,24.587083333333336,0.0
2022-12-21,74.58,174.96875,44.81333333333333,29.875416666666666,33.02583333333333,10.910833333333334,1.41875,48.318333333333335,0.09041666666666666,0.4595833333333333,0.197,29.922916666666666,53.40625,1.3720833333333333,178.39583333333334,88.79166666666667,25.038749999999997,0.0
2022-12-22,89.46875,193.22916666666666,51.970416666666665,33.69541666666667,39.717083333333335,9.331666666666667,1.6533333333333333,44.76,0.08333333333333333,0.59875,0.200625,30.049166666666665,61.375,1.6895833333333332,198.94791666666666,86.42708333333333,24.955,0.0
2022-12-23,69.78125,162.45833333333334,36.5825,22.097916666666666,37.42916666666667,7.869583333333334,1.1841666666666668,44.27583333333333,0.06958333333333334,0.4604166666666667,0.14181818181818182,29.943749999999998,59.802083333333336,2.0004166666666667,227.11458333333334,83.5625,24.506249999999998,0.0
2022-12-24,77.625,157.34375,32.336666666666666,20.044166666666666,30.92958333333333,5.867083333333333,1.05125,59.49583333333334,0.07291666666666667,0.23791666666666667,0.03,29.829166666666666,57.364583333333336,1.7154166666666668,153.35416666666666,89.70833333333333,23.003333333333334,0.0
2022-12-25,98.1425,177.82291666666666,32.535000000000004,18.924166666666668,33.888333333333335,8.037083333333333,1.0975,67.615,0.09333333333333334,0.25958333333333333,0.03,29.774583333333336,60.385416666666664,3.0083333333333333,62.270833333333336,83.9375,22.035,0.0
2022-12-26,82.44791666666667,157.79166666666666,30.860833333333332,18.1325,30.54875,6.7179166666666665,0.99125,56.76,0.08291666666666667,0.23375,0.03,29.837083333333336,61.302083333333336,2.7137499999999997,65.55208333333333,77.35416666666667,22.322083333333335,0.0
2022-12-27,79.73958333333333,155.27083333333334,31.770416666666666,18.552916666666665,28.80541666666667,6.984999999999999,0.9129166666666667,59.21875,0.06625,0.23,0.105,29.705,60.65625,2.330416666666667,65.16666666666667,81.4375,22.11375,0.0
2022-12-28,56.770833333333336,134.72916666666666,39.82,24.58,20.118333333333336,4.7375,1.0354166666666667,56.01826086956522,0.07041666666666667,0.29,0.125,29.834166666666665,47.1875,2.00375,80.48958333333333,93.30208333333333,22.22375,0.0
2022-12-29,80.09375,192.89916666666667,54.68416666666667,41.275,27.76375,5.722916666666666,1.7566666666666668,44.8365,0.09999999999999999,0.54,0.18857142857142858,29.915000000000003,53.625,1.4325,166.52083333333334,91.125,22.940416666666668,0.0
2022-12-30,78.625,193.46875,48.80708333333333,35.687916666666666,34.92541666666667,5.035416666666666,1.6041666666666667,33.17041666666667,0.08166666666666667,0.5329166666666667,0.16733333333333336,29.871666666666666,59.25,1.8316666666666668,212.5625,87.44791666666667,23.58,0.0
2022-12-31,53.70238095238095,130.19083333333333,30.707083333333333,17.872083333333332,32.907916666666665,4.550833333333333,0.9858333333333333,53.422083333333326,0.07333333333333333,0.28541666666666665,0.03666666666666667,29.773750000000003,61.19083333333333,2.4033333333333333,81.17708333333333,87.90291666666667,22.437916666666666,0.0
2023-01-01,,190.0,30.305000000000003,17.50583333333333,39.935833333333335,5.615416666666667,1.29,68.56666666666666,0.09625,0.25375,0.055,29.99,61.947916666666664,2.2841666666666667,73.45833333333333,83.55208333333333,21.619583333333335,0.0
2023-01-02,62.5,,33.75333333333334,19.521666666666665,27.285833333333333,6.74625,1.04625,57.9925,0.08125,0.2625,0.08,30.000833333333333,58.354166666666664,1.9504166666666667,82.19791666666667,89.15625,21.273333333333333,0.0
2023-01-03,366.5657894736842,,28.073333333333334,16.593333333333334,24.79041666666667,4.668333333333334,0.9720833333333334,53.42541666666667,0.0625,0.21750000000000003,0.06,30.294166666666666,64.91666666666667,2.9299999999999997,64.77083333333333,90.64583333333333,20.171666666666667,0.0
2023-01-04,63.645833333333336,,29.579166666666666,17.255,22.15833333333333,4.318333333333333,0.8708333333333332,53.5425,0.065,0.19625,0.044,31.583333333333332,64.01041666666667,3.6437500000000003,59.947916666666664,93.66666666666667,19.289583333333333,0.0
2023-01-05,90.045,,28.964583333333334,17.328333333333333,25.609166666666667,6.5025,1.04,42.60916666666667,0.08541666666666668,0.2275,0.04,30.5925,67.77083333333333,2.92375,66.73958333333333,73.5625,19.229166666666668,0.0
2023-01-06,74.6875,139.4090909090909,29.938333333333333,17.555416666666666,24.161666666666665,8.194782608695652,0.9700000000000001,45.06791666666667,0.07125,0.22166666666666668,0.17833333333333334,30.070000000000004,60.4375,2.402083333333333,79.97916666666667,74.36458333333333,20.630416666666665,0.0
2023-01-07,67.42708333333333,140.40625,42.706250000000004,25.42958333333333,21.663749999999997,8.27875,1.3066666666666666,40.87,0.08625000000000001,0.33,0.183,29.245833333333334,53.177083333333336,1.6320833333333333,77.65625,85.375,21.53375,0.0
2023-01-08,115.08333333333333,225.84375,57.840833333333336,43.05291666666667,32.17583333333334,11.874166666666667,2.1158333333333332,32.58375,0.1225,0.45,0.1,29.16208333333333,56.447916666666664,1.3629166666666668,131.25,88.63541666666667,21.75708333333333,0.0
2023-01-09,105.46875,200.67708333333334,53.94541666666667,40.92958333333333,30.72083333333333,8.910416666666666,2.0295833333333335,36.068333333333335,0.11958333333333333,0.5033333333333333,0.15,29.192916666666665,52.0,1.305,139.90625,93.98958333333333,21.671666666666667,0.0
2023-01-10,142.15608695652173,237.60227272727272,51.21454545454546,37.93545454545455,33.76863636363636,12.876086956521737,2.390909090909091,41.62347826086957,0.10304347826086957,0.518695652173913,0.08428571428571428,29.336521739130436,53.6991304347826,1.4660869565217391,128.64869565217393,93.93826086956521,21.92391304347826,0.0
2023-01-11,91.91176470588235,174.88235294117646,39.067647058823525,29.186470588235295,36.921176470588236,9.844117647058823,1.6088235294117648,43.27,0.07941176470588236,0.35705882352941176,0.07333333333333333,29.351764705882353,61.1764705882353,2.1005882352941176,205.02941176470588,124.76470588235294,21.556470588235292,0.0
2023-01-12,31.053571428571427,114.95857142857143,18.90142857142857,11.343571428571428,25.727857142857143,10.290714285714285,0.7178571428571429,51.37928571428571,0.0,0.08857142857142856,0.03,30.259999999999998,59.458571428571425,3.3328571428571427,259.3514285714286,124.32142857142857,23.726428571428574,0.0
2023-01-13,98.42375,226.32608695652175,23.592916666666667,13.987916666666665,19.4725,10.228333333333333,0.7200000000000001,47.88708333333333,0.009166666666666667,0.10125,0.05000000000000001,29.70625,60.802083333333336,2.6491666666666664,235.03125,84.58,21.674583333333334,0.0
2023-01-14,82.66333333333334,170.91666666666666,28.499583333333334,16.652916666666666,21.241666666666667,10.942916666666667,1.1424999999999998,64.33958333333334,0.07125,0.17666666666666667,,29.610833333333332,56.114583333333336,2.21,94.23958333333333,88.19791666666667,20.670416666666668,0.0
2023-01-15,68.53083333333333,140.29166666666666,28.574166666666667,16.627083333333335,19.667916666666667,8.6825,1.0104166666666667,63.62916666666666,0.06458333333333334,0.16458333333333333,0.03,29.576666666666668,52.239583333333336,2.5795833333333333,73.45833333333333,95.54166666666667,19.992916666666666,0.0
2023-01-16,60.708333333333336,136.125,28.497083333333336,16.71708333333333,18.9675,12.2025,0.9429166666666666,64.35000000000001,0.05333333333333334,0.17833333333333334,0.03,29.58666666666667,50.979166666666664,2.28625,72.55208333333333,91.11458333333333,20.07875,0.0
2023-01-17,58.88916666666666,129.28125,28.8075,16.902916666666666,18.831666666666667,12.210416666666667,1.0362500000000001,64.36833333333334,0.04958333333333333,0.17708333333333334,0.04,29.538749999999997,51.572916666666664,2.61625,66.41666666666667,90.13541666666667,20.054583333333333,0.0
2023-01-18,62.357499999999995,144.85416666666666,31.26375,18.170833333333334,17.861666666666668,11.814166666666667,0.9700000000000001,62.31625,0.0525,0.18291666666666664,0.05000000000000001,29.516666666666666,47.489583333333336,2.500833333333333,80.19791666666667,94.72916666666667,20.339583333333334,0.0
2023-01-19,71.57666666666667,144.55208333333334,29.989583333333332,17.4925,21.76125,12.33375,0.9379166666666667,62.19166666666666,0.06708333333333334,0.21666666666666667,0.075,29.459999999999997,49.625,2.2429166666666664,81.64583333333333,86.70833333333333,21.093333333333334,0.0
2023-01-20,82.40291666666667,170.11458333333334,31.07166666666667,18.361250000000002,27.320833333333336,10.7725,1.0987500000000001,58.13458333333333,0.0575,0.20208333333333336,0.04,29.421666666666667,58.895833333333336,2.1033333333333335,144.55208333333334,84.27083333333333,22.390416666666667,0.0
2023-01-21,118.11458333333333,237.75,41.662083333333335,25.402916666666666,33.85458333333333,9.393749999999999,1.6533333333333333,55.20791666666667,0.09250000000000001,0.35874999999999996,0.164,29.75208333333333,62.09375,1.4116666666666668,151.84375,81.82291666666667,22.6525,0.0
2023-01-22,77.79833333333333,172.19791666666666,33.14875,22.07041666666667,28.17958333333333,10.289583333333333,1.3308333333333333,56.836666666666666,0.05583333333333334,0.255,0.06666666666666667,29.625416666666666,58.177083333333336,1.4345833333333333,223.57291666666666,79.35416666666667,22.241249999999997,0.0
2023-01-23,87.26041666666667,179.55208333333334,31.320000000000004,18.889583333333334,34.48041666666666,11.520833333333334,1.2370833333333333,55.01916666666667,0.06666666666666667,0.21208333333333332,0.1,29.73375,63.447916666666664,2.1241666666666665,165.36458333333334,68.16666666666667,22.84375,0.0
2023-01-24,114.00375000000001,215.41666666666666,25.950416666666666,15.370833333333332,36.73416666666667,9.667083333333332,1.1966666666666665,56.35208333333333,0.06708333333333334,0.12916666666666668,0.04,29.633750000000003,68.48958333333333,1.5804166666666666,244.80208333333334,71.07291666666667,22.23875,0.0
2023-01-25,112.71208333333334,180.95833333333334,28.77208333333333,17.210416666666667,36.07666666666667,12.520416666666668,1.16875,55.76,0.07583333333333334,0.15708333333333332,0.03,29.615416666666665,66.63541666666667,2.0454166666666667,106.375,59.96875,21.832083333333333,0.008333333333333333
2023-01-26,104.28791666666666,140.51470588235293,21.68235294117647,12.92470588235294,36.21823529411765,6.205882352941177,1.155,33.67666666666667,0.05791666666666667,0.16666666666666666,0.03,29.789583333333336,83.78125,3.1604166666666664,59.145833333333336,24.447916666666668,20.739166666666666,0.0
2023-01-27,103.50708333333334,173.275,203.226,109.607,24.994,7.428333333333334,1.0829166666666665,14.263333333333334,0.06541666666666666,0.5591666666666667,0.03666666666666667,30.408749999999998,78.5,2.5975,65.51041666666667,37.583333333333336,21.47375,0.0
2023-01-28,75.76041666666667,138.65625,130.72208333333333,71.36916666666666,18.57875,5.9675,1.1941666666666666,35.72291666666667,0.05291666666666667,0.2608333333333333,0.055,29.920416666666668,67.80208333333333,2.0475,89.27083333333333,86.4375,22.527083333333334,0.0
2023-01-29,63.927083333333336,133.36458333333334,27.081875,16.3275,19.663333333333334,7.652916666666666,1.0258333333333334,53.25083333333333,0.03291666666666667,0.20458333333333334,0.042499999999999996,30.087500000000002,62.447916666666664,3.408333333333333,145.5,89.10416666666667,23.778750000000002,0.0
2023-01-30,78.26041666666667,124.0,27.065416666666664,16.489166666666666,24.9875,7.590416666666666,1.1658333333333333,45.20458333333334,0.03916666666666667,0.18875,0.03,29.787499999999998,75.79166666666667,2.7933333333333334,74.9375,69.30208333333333,21.621666666666666,0.0
2023-01-31,65.15625,108.25,19.346666666666668,12.388333333333334,24.299166666666668,7.584166666666666,0.9216666666666667,50.84833333333333,0.023333333333333334,0.15291666666666667,0.03,29.500833333333333,73.80541666666666,3.4483333333333337,60.625,84.09375,21.115833333333335,0.0
