From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),MP-Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),VWS (m/s),Xylene (ug/m3),RF (mm)
2016-08-07,22.893333333333334,22.290000000000003,11.804583333333333,36.32958333333333,48.135,6.3808333333333325,2.0241666666666664,11.617083333333333,0.04125,0.5433333333333333,,23.85375,76.08666666666666,0.8566666666666668,15.184166666666668,100.42809523809525,941.86625,,0.2520833333333333,0.2916666666666667
2016-08-08,27.987916666666667,30.019583333333333,11.249583333333334,35.297916666666666,46.54958333333334,6.080416666666667,2.08625,12.412916666666668,0.09043478260869565,1.0158333333333334,,24.17625,73.50750000000001,1.0554166666666667,16.599999999999998,107.49714285714286,943.0229166666667,,0.5879166666666668,0.3333333333333333
2016-08-09,33.45666666666667,35.69541666666667,11.092500000000001,35.0075,46.10041666666667,5.996666666666666,2.1908333333333334,11.712916666666667,0.03625,0.5429166666666666,,25.175833333333333,68.38041666666668,1.6183333333333334,17.910416666666666,152.46052631578948,942.6454166666667,,0.28041666666666665,
2016-08-10,21.5,29.604166666666668,10.9375,34.71666666666667,45.653333333333336,5.912916666666667,2.08875,11.832500000000001,0.05590909090909091,0.7545833333333333,,24.031666666666666,75.50083333333333,1.1479166666666667,16.296666666666667,88.43434782608696,943.3033333333333,,0.41291666666666665,0.25857142857142856
2016-08-11,24.813333333333333,41.85041666666667,9.85875,32.708333333333336,42.983125,5.32875,2.049583333333333,11.979999999999999,0.041666666666666664,0.65625,,24.75375,72.37875,1.2733333333333334,16.86625,125.7905,944.35375,,0.3325,0.22400000000000003
2016-08-12,32.54125,43.749583333333334,10.074583333333333,33.11333333333334,,5.445416666666667,2.0475,12.102916666666667,0.05416666666666667,0.7108333333333333,,25.06041666666667,71.22333333333333,1.2104166666666667,17.6025,169.24777777777777,,,0.37333333333333335,0.22666666666666666
2016-08-13,35.380833333333335,46.939166666666665,10.710833333333333,34.2975,,5.790833333333333,2.07,11.886666666666668,0.0375,0.5441666666666667,,25.435833333333335,68.94875,1.31375,17.504166666666666,176.2170588235294,,,0.24625,
2016-08-14,33.20458333333333,45.88291666666667,11.880833333333333,36.47291666666667,,6.421250000000001,1.9504166666666665,12.010416666666666,0.020833333333333332,0.27291666666666664,,25.230416666666667,67.44791666666667,1.6475,18.08875,215.2466666666667,,,0.11625,
2016-08-15,33.92416666666667,39.884166666666665,12.012500000000001,36.71541666666666,,6.492916666666667,1.84375,12.169583333333334,0.01826086956521739,0.20583333333333334,,25.729583333333334,65.25083333333333,2.0504166666666666,17.682083333333335,283.7371428571429,,,0.08041666666666666,
2016-08-16,29.740416666666665,40.07625,11.740416666666667,36.211666666666666,,6.345833333333334,1.84375,11.725416666666668,0.025,0.3216666666666667,,25.835416666666664,63.27583333333333,2.16375,17.562083333333334,284.1664285714286,,,0.145,
2016-08-17,27.21375,38.70875,11.782083333333333,36.28958333333333,,6.369166666666666,1.8658333333333335,12.185833333333333,0.027000000000000003,0.28041666666666665,,26.253333333333334,60.69625,2.0875,17.338333333333335,275.47714285714284,,,0.12833333333333333,
2016-08-18,29.323478260869564,35.733333333333334,11.402500000000002,35.58291666666667,,6.163333333333333,1.8825,12.188333333333333,0.02782608695652174,0.3441666666666667,,25.531666666666666,65.57958333333333,1.5033333333333332,17.66875,218.39066666666668,,,0.16166666666666665,
2016-08-19,36.72875,48.46041666666667,11.141666666666666,35.09666666666667,,6.0225,1.9416666666666667,12.02875,0.028181818181818183,0.40458333333333335,,26.01375,61.77708333333334,1.57875,17.4425,283.9378571428571,,,0.17916666666666667,
2016-08-20,37.24583333333333,47.67875,11.6875,36.10958333333333,,6.316666666666666,1.9416666666666667,11.829166666666666,0.03,0.4366666666666667,,26.041666666666668,62.02541666666667,1.63,17.425416666666667,270.00928571428574,,,0.19083333333333333,
2016-08-21,35.70375,40.32208333333333,11.206249999999999,35.216249999999995,,6.058333333333334,1.9395833333333332,11.729999999999999,0.024583333333333332,0.29333333333333333,,25.804166666666664,64.61708333333333,1.20125,17.3425,229.66857142857143,,,0.11875000000000001,
2016-08-22,31.89625,38.35875,11.0575,34.93833333333333,,5.977083333333333,1.9720833333333332,11.725416666666668,0.04,0.5979166666666667,,24.886666666666667,70.4525,0.96875,17.705000000000002,145.47235294117647,,,0.26166666666666666,
2016-08-23,22.08875,27.655833333333334,10.650416666666667,34.16916666666667,,5.7575,2.02875,11.80375,0.034583333333333334,0.56625,,24.414583333333336,73.18833333333333,1.00375,17.123749999999998,86.73545454545454,,,0.23291666666666666,0.185
2016-08-24,23.288695652173914,28.68041666666667,10.964583333333332,34.76583333333333,,5.926666666666667,2.0620833333333333,12.066666666666668,0.046250000000000006,0.68125,,24.087083333333336,77.06875000000001,0.9441666666666667,16.622916666666665,81.48833333333333,,,0.2970833333333333,0.25
2016-08-25,38.84166666666667,47.945,10.112916666666667,33.18541666666667,,5.466666666666666,2.1283333333333334,12.24375,0.04083333333333333,0.6308333333333334,,24.766666666666666,70.36666666666666,1.1020833333333333,18.94,118.069375,,,0.2529166666666667,
2016-08-26,23.960416666666664,28.792083333333334,9.992916666666668,32.95666666666667,,5.401666666666666,2.1275,12.765833333333333,0.035833333333333335,0.5479166666666667,,25.260833333333334,70.02374999999999,1.2558333333333334,18.422916666666666,188.7,,,0.2225,
2016-08-27,20.888749999999998,22.639583333333334,10.079583333333334,33.123333333333335,,5.449166666666667,2.1037500000000002,12.234166666666667,0.035833333333333335,0.5583333333333333,,24.743750000000002,70.95625,1.1933333333333334,17.73125,157.20142857142858,,,0.2325,
2016-08-28,20.815,21.661666666666665,9.97875,32.93541666666667,,5.394583333333333,2.0508333333333333,12.10875,0.030833333333333334,0.3720833333333333,,25.425416666666667,70.31208333333333,1.08625,17.94625,153.70857142857145,,,0.13166666666666668,0.25
2016-08-29,25.050833333333333,29.78333333333333,9.954166666666667,32.89083333333333,,5.3808333333333325,2.0233333333333334,12.280000000000001,0.0375,0.585,,25.77541666666667,69.77083333333333,1.04125,17.815416666666668,125.22357142857143,,,0.2333333333333333,
2016-08-30,20.825833333333332,26.14708333333333,10.72625,34.325833333333335,,5.797083333333333,2.06125,12.163333333333334,0.034583333333333334,0.5545833333333333,,25.71875,70.05791666666666,1.41375,17.915833333333335,161.3892857142857,,,0.22916666666666666,
2016-08-31,23.195000000000004,30.599999999999998,9.852500000000001,32.69625,,5.325,2.057916666666667,13.772916666666667,0.04086956521739131,0.5420833333333334,,26.132916666666663,65.96291666666666,1.2825,17.8525,180.71,,,0.20791666666666667,
2016-09-01,24.301363636363636,31.35272727272727,28.401304347826088,67.1895652173913,,15.35217391304348,1.8845833333333333,12.222499999999998,0.037083333333333336,0.5029166666666667,,25.217083333333335,68.36291666666666,1.22875,17.6375,136.74571428571429,,,0.19083333333333333,
2016-09-02,24.514583333333334,29.500833333333333,49.043749999999996,105.57541666666667,,26.510833333333334,1.5766666666666669,12.737083333333333,0.03956521739130435,0.5679166666666666,,25.208333333333332,68.28375,1.215,17.698333333333334,176.3957142857143,,,0.20458333333333334,
2016-09-03,34.57833333333333,44.9175,48.20166666666666,104.00791666666667,,26.054166666666664,1.5766666666666669,13.46625,0.042083333333333334,0.6224999999999999,,24.004583333333333,70.82083333333334,1.0425,17.7925,120.73055555555555,,,0.23208333333333334,
2016-09-04,46.435,63.76499999999999,49.315416666666664,106.0775,,26.657083333333333,1.555,15.360833333333332,0.024166666666666666,0.39916666666666667,,24.964166666666667,64.28333333333333,1.4504166666666667,17.345833333333335,165.72,,,0.1075,
2016-09-05,34.96875,49.08416666666667,48.27875,104.15291666666667,,26.0975,1.4324999999999999,17.506249999999998,0.018333333333333333,0.24625,,25.324583333333333,61.45208333333333,1.58,17.409583333333334,278.1373333333333,,,0.07166666666666667,
2016-09-06,36.45458333333333,50.418749999999996,48.48458333333334,104.53625,,26.2075,1.4916666666666665,16.709166666666665,0.03375,0.4495833333333333,,25.465833333333332,61.46458333333334,1.4133333333333333,17.450416666666666,294.94428571428574,,,0.14833333333333334,
2016-09-07,30.956666666666667,45.845416666666665,49.73208333333333,106.85416666666667,,26.88208333333333,1.5525,16.882916666666667,0.02791666666666667,0.4345833333333333,,25.615,60.7125,1.4016666666666666,17.403333333333332,234.02777777777777,,,0.12458333333333332,
2016-09-08,32.75875,40.125,49.70208333333333,106.79875,,26.86708333333333,1.5120833333333332,17.074166666666667,0.028695652173913046,0.35791666666666666,,25.499583333333334,61.919999999999995,1.3320833333333333,17.34875,237.09555555555556,,,0.11041666666666666,
2016-09-09,32.72541666666667,45.405,48.5975,104.74624999999999,,26.269583333333333,1.5275,19.42625,0.028333333333333335,0.36375,,26.02125,61.595416666666665,1.30375,17.415833333333335,262.52933333333334,,,0.12458333333333334,
2016-09-10,33.89,42.752916666666664,49.77291666666667,106.93083333333334,,26.903333333333336,1.5383333333333333,18.643333333333334,0.0325,0.3741666666666667,,25.700416666666666,62.38833333333333,1.3020833333333333,17.38083333333333,193.99944444444444,,,0.135,
2016-09-11,31.867500000000003,36.97708333333333,49.705000000000005,106.80541666666666,,26.867500000000003,1.5770833333333334,17.15125,0.03,0.3154166666666667,,24.758333333333336,65.25666666666667,1.2170833333333333,17.372916666666665,109.83809523809524,,,0.12375000000000001,0.25
2016-09-12,30.42833333333333,43.487500000000004,50.25625,107.82833333333333,,27.165000000000003,1.6308333333333334,18.06,0.03333333333333333,0.40291666666666665,,26.741249999999997,60.64958333333333,1.2370833333333333,17.484583333333333,212.72285714285715,,,0.15125,
2016-09-13,27.4225,36.60333333333333,49.70375000000001,106.80375,,26.86791666666667,1.6433333333333333,18.52875,0.029166666666666664,0.34166666666666673,,26.660416666666666,62.02291666666667,1.1295833333333334,17.519583333333333,237.16714285714286,,,0.12708333333333335,
2016-09-14,32.0525,42.08375,49.106249999999996,105.69125000000001,,26.54416666666667,1.7054166666666666,15.41625,0.04958333333333333,0.6425,,25.28333333333333,68.27708333333334,0.9766666666666667,17.147916666666667,95.27529411764706,,,0.2841666666666667,0.185
2016-09-15,19.582916666666666,19.586666666666666,49.3675,106.17750000000001,,26.685000000000002,1.7541666666666667,12.889583333333334,0.041666666666666664,0.49125,,23.342916666666667,79.80541666666666,0.48208333333333336,15.630416666666667,33.85166666666667,,,0.20291666666666666,0.25
2016-09-16,28.352083333333336,35.47833333333333,51.08291666666667,109.36458333333333,,27.613333333333333,1.8254166666666667,14.3175,0.0575,0.7075,,24.907916666666665,76.19916666666667,0.5366666666666667,17.723333333333333,71.51666666666667,,,0.3129166666666667,0.18
2016-09-17,13.874166666666667,18.49875,52.14958333333333,111.34958333333333,,28.18875,1.89125,14.3575,0.05043478260869566,0.6204166666666667,,23.84958333333333,78.84666666666666,0.765,15.90875,95.30812499999999,,,0.2758333333333333,0.184
2016-09-18,10.092083333333333,15.053333333333333,51.42958333333333,110.01125,,27.79875,1.6966666666666665,15.3175,0.0275,0.29,,24.444166666666664,74.72708333333334,1.2870833333333334,16.663333333333334,155.61142857142858,,,0.11625,0.23249999999999998
2016-09-19,18.290833333333335,23.090416666666666,50.44416666666667,108.17958333333333,,27.2675,1.6483333333333334,16.0575,0.03291666666666667,0.3841666666666667,,24.36,73.00083333333333,1.3829166666666666,17.251250000000002,187.9923076923077,,,0.1729166666666667,0.185
2016-09-20,13.78375,23.04041666666667,50.35583333333333,100.31416666666667,,27.219166666666666,1.6920833333333334,15.499583333333334,0.044583333333333336,0.60875,,23.235,74.96041666666666,1.2808333333333333,17.052916666666665,96.31846153846155,,,0.2966666666666667,0.25
2016-09-21,16.536666666666665,23.015833333333333,51.30291666666667,70.72625000000001,,27.730416666666667,1.7750000000000001,13.293750000000001,0.06391304347826086,0.5841666666666666,,24.329166666666666,75.20166666666667,0.8612500000000001,17.174166666666668,103.655,,,0.27291666666666664,
2016-09-22,19.69173913043478,28.159166666666668,50.71958333333333,70.05208333333333,,27.416666666666668,1.83625,12.606666666666667,0.06749999999999999,0.8591666666666667,,25.032083333333333,74.9825,0.7254166666666667,18.585416666666667,82.87916666666668,,,0.42291666666666666,0.20666666666666667
2016-09-23,29.104166666666668,37.64333333333334,51.47333333333333,70.92083333333333,,27.823333333333334,1.93875,12.5875,0.05625,0.7108333333333333,,25.33375,73.92541666666666,0.7804166666666666,18.177083333333332,75.53833333333334,,,0.32125,0.12
2016-09-24,29.614583333333332,45.935833333333335,52.66,72.295,,28.465,1.8712499999999999,12.4,0.043333333333333335,0.5941666666666666,,24.954583333333332,73.27708333333334,1.1866666666666668,18.782083333333333,74.35083333333334,,,0.25916666666666666,0.25
2016-09-25,40.28791666666667,50.04458333333333,50.944583333333334,70.31125,,27.537499999999998,1.6766666666666667,14.592083333333333,0.02791666666666667,0.305,,26.16625,67.34166666666667,1.2266666666666668,17.904999999999998,141.29000000000002,,,0.11375,
2016-09-26,39.21541666666666,55.869166666666665,50.393750000000004,69.67166666666667,,27.24,1.6729166666666666,13.445833333333333,0.03833333333333334,0.4679166666666667,,25.99291666666667,68.05333333333333,1.25375,17.888333333333332,167.57555555555555,,,0.17875,
2016-09-27,41.00833333333333,61.012499999999996,50.48333333333333,69.77708333333334,,27.288749999999997,1.7145833333333333,12.904583333333333,0.045000000000000005,0.59375,,25.828333333333333,68.2625,1.1916666666666667,17.815416666666668,180.67714285714285,,,0.23416666666666666,
2016-09-28,45.875,66.83874999999999,51.09375,70.48333333333333,,27.618333333333336,1.7149999999999999,12.981666666666667,0.04708333333333334,0.5650000000000001,,26.3475,66.11541666666666,1.215,17.9325,251.76466666666664,,,0.2354166666666667,0.25
2016-09-29,46.86166666666667,66.82833333333333,51.46125,70.90791666666667,,27.8175,1.75125,13.289166666666667,0.037083333333333336,0.5633333333333334,,25.226249999999997,67.46208333333333,1.1504166666666666,17.747083333333332,144.24,,,0.20541666666666666,
2016-09-30,38.319583333333334,54.20916666666667,52.352916666666665,71.93833333333333,,28.299166666666665,1.6629166666666666,13.887916666666667,0.03333333333333333,0.4175,,25.642916666666665,62.98666666666667,1.4695833333333335,17.514166666666664,281.906,,,0.16333333333333333,
2016-10-01,33.05291666666667,39.41833333333333,52.72666666666667,72.37208333333334,,28.500833333333333,1.6383333333333334,13.36625,0.03791666666666667,0.6158333333333333,,23.034583333333334,74.93833333333333,0.7279166666666667,16.41125,37.025555555555556,,,0.21916666666666665,0.25
2016-10-02,22.102500000000003,28.248333333333335,54.63708333333333,74.58,,29.53333333333333,1.5829166666666667,12.91375,0.03916666666666667,0.5170833333333333,,22.603333333333335,78.10791666666667,0.9162499999999999,16.418333333333333,39.92666666666667,,,0.18541666666666667,0.2175
